tanggal,komoditi,satuan,harga
2018-07-02,Ayam Boiler,ekor,33340
2018-07-03,Ayam Boiler,ekor,34940
2018-07-04,Ayam Boiler,ekor,33940
2018-07-05,Ayam Boiler,ekor,35340
2018-07-06,Ayam Boiler,ekor,35740
2018-07-09,Ayam Boiler,ekor,34140
2018-07-10,Ayam Boiler,ekor,35740
2018-07-11,Ayam Boiler,ekor,34340
2018-07-12,Ayam Boiler,ekor,35840
2018-07-13,Ayam Boiler,ekor,36540
2018-07-16,Ayam Boiler,ekor,35540
2018-07-17,Ayam Boiler,ekor,36840
2018-07-18,Ayam Boiler,ekor,35540
2018-07-19,Ayam Boiler,ekor,36440
2018-07-20,Ayam Boiler,ekor,36140
2018-07-23,Ayam Boiler,ekor,36340
2018-07-24,Ayam Boiler,ekor,36340
2018-07-25,Ayam Boiler,ekor,36540
2018-07-26,Ayam Boiler,ekor,38800
2018-07-27,Ayam Boiler,ekor,36800
2018-07-30,Ayam Boiler,ekor,38800
2018-07-31,Ayam Boiler,ekor,37800
2018-07-02,Ayam Kampung,ekor,79575
2018-07-03,Ayam Kampung,ekor,77767
2018-07-04,Ayam Kampung,ekor,77767
2018-07-05,Ayam Kampung,ekor,62160
2018-07-06,Ayam Kampung,ekor,79575
2018-07-09,Ayam Kampung,ekor,78671
2018-07-10,Ayam Kampung,ekor,82767
2018-07-11,Ayam Kampung,ekor,79433
2018-07-12,Ayam Kampung,ekor,77075
2018-07-13,Ayam Kampung,ekor,77075
2018-07-16,Ayam Kampung,ekor,82767
2018-07-17,Ayam Kampung,ekor,87075
2018-07-18,Ayam Kampung,ekor,82767
2018-07-19,Ayam Kampung,ekor,82075
2018-07-20,Ayam Kampung,ekor,78325
2018-07-23,Ayam Kampung,ekor,78325
2018-07-24,Ayam Kampung,ekor,75825
2018-07-25,Ayam Kampung,ekor,79575
2018-07-26,Ayam Kampung,ekor,80825
2018-07-27,Ayam Kampung,ekor,80825
2018-07-30,Ayam Kampung,ekor,80825
